sensor_id,day,time,avg_hourly_counts,sensor_description,latitude,longitude,location
49,Monday,0,57.381526104417674,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,1,44.2289156626506,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,2,33.3855421686747,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,3,26.23694779116466,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,4,19.417670682730925,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,5,20.17269076305221,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,6,40.31325301204819,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,7,49.42570281124498,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,8,68.81124497991968,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,9,88.52610441767068,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,10,112.91967871485944,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,11,131.89156626506025,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,12,190.74698795180723,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,13,179.06827309236948,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,14,132.08835341365463,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,15,122.08433734939759,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,16,113.00803212851406,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,17,119.28112449799197,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,18,114.65060240963855,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,19,104.855421686747,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,20,97.49397590361446,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,21,87.27309236947791,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,22,78.27710843373494,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Monday,23,69.09236947791165,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,0,79.21825396825396,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,1,66.08730158730158,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,2,51.86904761904762,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,3,42.17857142857143,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,4,30.932270916334662,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,5,32.9601593625498,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,6,49.764940239043824,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,7,79.38645418326693,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,8,130.25498007968127,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,9,226.72509960159363,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,10,355.2749003984064,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,11,472.0557768924303,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,12,526.4980079681275,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,13,512.0996015936255,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,14,427.0756972111554,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,15,331.9880478087649,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,16,196.25498007968127,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,17,135.18326693227093,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,18,123.2988047808765,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,19,123.06374501992032,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,20,116.4820717131474,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,21,102.91235059760956,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,22,99.60159362549801,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Saturday,23,95.64541832669323,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,0,79.04780876494024,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,1,69.06374501992032,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,2,54.581673306772906,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,3,44.820717131474105,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,4,32.45816733067729,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,5,29.621513944223107,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,6,35.79681274900398,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,7,54.940239043824704,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,8,104.11155378486056,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,9,211.50996015936255,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,10,342.6414342629482,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,11,462.79282868525894,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,12,553.609561752988,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,13,560.1434262948208,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,14,461.6215139442231,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,15,361.0,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,16,224.16334661354583,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,17,135.37051792828686,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,18,124.40239043824701,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,19,114.42629482071713,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,20,106.07569721115537,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,21,94.10756972111554,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,22,83.32270916334662,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Sunday,23,71.69721115537848,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,0,60.204,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,1,46.269076305220885,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,2,34.95983935742972,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,3,28.46586345381526,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,4,21.943775100401606,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,5,26.204819277108435,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,6,60.19277108433735,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,7,78.98,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,8,126.492,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,9,169.144,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,10,224.116,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,11,278.672,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,12,396.3426294820717,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,13,381.27091633466136,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,14,259.7250996015936,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,15,175.20318725099602,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,16,134.28685258964143,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,17,129.14741035856574,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,18,125.54581673306772,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,19,116.59362549800797,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,20,112.10756972111554,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,21,101.41832669322709,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,22,90.072,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Thursday,23,78.204,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,0,55.136546184738954,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,1,43.52208835341366,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,2,33.88755020080321,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,3,23.449799196787147,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,4,19.1285140562249,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,5,23.497991967871485,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,6,53.84738955823293,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,7,75.21285140562249,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,8,118.62650602409639,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,9,158.2008032128514,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,10,213.6987951807229,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,11,271.859437751004,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,12,383.7951807228916,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,13,374.8473895582329,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,14,250.54618473895582,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,15,171.09638554216866,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,16,127.75502008032129,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,17,124.11646586345381,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,18,119.3293172690763,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,19,108.168,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,20,101.572,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,21,89.7429718875502,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,22,81.61693548387096,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Tuesday,23,72.64112903225806,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,0,56.516129032258064,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,1,44.060483870967744,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,2,32.358870967741936,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,3,25.346774193548388,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,4,19.701612903225808,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,5,21.987951807228917,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,6,47.75100401606426,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,7,56.19277108433735,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,8,83.03212851405623,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,9,103.36546184738955,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,10,126.47389558232932,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,11,152.40160642570282,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,12,223.35341365461846,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,13,204.63855421686748,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,14,146.9156626506024,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,15,139.99196787148594,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,16,154.1285140562249,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,17,266.69477911646584,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,18,383.77510040160644,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,19,423.9477911646586,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,20,366.22489959839356,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,21,256.4738955823293,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,22,150.40963855421685,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Wednesday,23,82.27710843373494,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
18,Friday,0,87.97385620915033,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,1,11.292974588938714,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,2,7.916292974588939,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,3,5.300448430493273,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,4,5.17339312406577,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,5,28.001494768310913,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,6,155.13452914798205,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,7,609.9686098654709,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,8,1396.101644245142,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,9,785.9043348281017,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,10,454.18086696562034,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,11,424.5470852017937,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,12,602.4753363228699,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,13,593.4110612855008,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,14,466.7533632286995,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,15,511.9760837070254,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,16,815.322869955157,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,17,1141.354260089686,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,18,551.9955156950673,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,19,261.26008968609864,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,20,155.0119581464873,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,21,122.51121076233184,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,22,135.49775784753362,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Friday,23,104.65620328849029,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,0,68.1389252948886,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,1,6.043478260869565,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,2,4.377811094452774,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,3,3.1964017991004496,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,4,4.386806596701649,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,5,27.52173913043478,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,6,143.19640179910044,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,7,571.7391304347826,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,8,1341.0179910044978,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,9,740.6851574212893,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,10,403.08845577211395,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,11,363.4617691154423,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,12,538.496251874063,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,13,557.983508245877,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,14,413.82008995502247,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,15,455.41379310344826,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,16,781.3538230884558,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,17,1346.3013493253372,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,18,609.3733133433284,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,19,200.37781109445277,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,20,107.87406296851574,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,21,72.43928035982009,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,22,53.104947526236884,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Monday,23,30.7976011994003,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,0,59.00262123197903,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,1,26.266467065868262,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,2,16.377245508982035,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,3,10.302395209580839,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,4,5.901197604790419,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,5,10.748125937031483,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,6,20.35928143712575,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,7,38.93103448275862,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,8,76.84857571214393,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,9,109.76611694152923,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,10,134.08845577211395,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,11,166.6191904047976,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,12,179.62218890554723,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,13,197.77211394302847,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,14,185.45277361319341,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,15,179.61169415292355,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,16,175.1319340329835,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,17,168.94602698650675,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,18,152.59220389805097,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,19,130.86656671664167,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,20,99.55172413793103,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,21,85.97751124437781,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,22,109.16191904047976,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Saturday,23,87.6071964017991,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,0,60.188976377952756,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,1,37.749249249249246,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,2,28.367624810892586,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,3,17.986486486486488,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,4,9.623123123123124,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,5,8.73123123123123,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,6,12.106606606606606,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,7,25.216216216216218,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,8,48.11711711711712,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,9,89.05105105105105,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,10,110.41141141141141,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,11,125.22522522522523,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,12,146.81231231231232,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,13,138.85585585585585,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,14,140.36036036036037,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,15,129.63063063063063,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,16,119.17717717717717,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,17,115.47297297297297,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,18,90.97597597597597,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,19,66.05405405405405,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,20,59.21471471471472,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,21,49.21621621621622,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,22,35.087087087087085,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Sunday,23,23.376876876876878,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Thursday,0,87.2858958068615,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Thursday,1,6.929535232383808,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
